distance,altitude,link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
6,6,1to2,3,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,8,3.533333333333333,3.7333333333333334,-9.666666666666666,1.8499249234015478,23.0,28.0,25.65908058246991,-87.52881497243021,113.18789555490011
6,6,1to2,4,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,6.8,6.266666666666667,-11.933333333333334,1.0624918300339485,22.0,28.0,25.683083285488014,-83.38177060981471,109.0648538953027
6,6,1to2,4,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,6,11.2,9.8,-11.733333333333333,0.7717224601860151,22.0,28.0,25.683083285488014,-79.01712618654253,104.70020947203054
6,6,1to2,4,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,6.133333333333334,6.133333333333334,-16.0,2.70801280154532,22.0,28.0,25.683083285488014,-83.37431474262765,109.05739802811564
6,6,1to2,4,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,4.666666666666667,4.866666666666666,-16.466666666666665,1.7074997966487597,22.0,28.0,25.683083285488014,-84.92450639223146,110.60758967771949
6,6,1to2,4,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,4.733333333333333,4.6,-16.533333333333335,1.0873004286866728,22.0,28.0,25.683083285488014,-84.95162507717035,110.63470836265836
6,6,1to2,5,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,2.8,3.6666666666666665,-13.2,1.4696938456699067,23.0,28.0,25.63833721488281,-88.91127676752653,114.54961398240935
6,6,1to2,5,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.7777777777777777,2.888888888888889,-15.444444444444445,1.640535895581489,23.0,28.0,25.6383372148828,-88.92795513696318,114.56629235184599
6,6,1to2,34,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,8.266666666666667,7.4,-12.333333333333334,1.7384539747207064,23.0,28.0,25.65908058246991,-81.34071154548933,106.99979212795921
6,6,1to2,34,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,1.7272727272727273,3.090909090909091,-16.454545454545453,1.6160353486028345,23.0,28.0,25.659080582469905,-88.36246055817455,114.02154114064446
6,6,1to2,34,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,4,2.2,3.3333333333333335,-18.066666666666666,2.0483055327649624,23.0,28.0,25.65908058246991,-87.63188884674021,113.2909694292101
6,6,1to2,35,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,10,11.133333333333333,9.266666666666667,-21.333333333333332,1.349897115421106,23.0,28.0,25.65001352405944,-79.99687903913473,105.6468925631942
6,6,1to2,35,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,8,16.066666666666666,14.066666666666666,-12.733333333333333,0.7717224601860151,23.0,28.0,25.65001352405944,-74.390384523033,100.04039804709247
6,6,1to2,35,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,1,11,18.466666666666665,15.733333333333333,-13.8,0.7483314773547883,23.0,28.0,25.65001352405944,-71.03571196163712,96.68572548569655
6,6,1to2,35,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,10,14.2,11.866666666666667,-13.8,1.0456258094238748,23.0,28.0,25.65001352405944,-76.5438494484426,102.19386297250205
6,6,1to2,35,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,7,9.0,7.266666666666667,-15.133333333333333,1.14697670227235,23.0,28.0,25.65001352405944,-81.23704572054392,106.88705924460336
6,6,1to2,35,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,9,16.333333333333332,13.266666666666667,-10.466666666666667,1.6679994670929073,23.0,28.0,25.65001352405944,-73.73042654137666,99.3804400654361
6,6,1to2,35,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,9,15.533333333333333,12.933333333333334,-12.666666666666666,0.9428090415820632,23.0,28.0,25.65001352405944,-74.87044300885462,100.52045653291407
6,6,1to2,35,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,7,8.733333333333333,7.0,-15.4,1.3564659966250536,23.0,28.0,25.65001352405944,-81.30789757211639,106.95791109617583
6,6,1to2,35,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,5,10.933333333333334,8.933333333333334,-14.4,0.6110100926607787,23.0,28.0,25.65001352405944,-79.02954284278138,104.67955636684084
6,6,1to2,35,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,2.3333333333333335,3.0,-15.833333333333334,1.3437096247164249,23.0,28.0,25.650013524059442,-87.90104291836475,113.55105644242417
6,6,1to2,35,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,4,2.2222222222222223,3.5555555555555554,-20.22222222222222,2.3465235646603197,23.0,28.0,25.650013524059442,-89.02437251237987,114.67438603643933
6,6,1to2,35,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,5.533333333333333,5.066666666666666,-14.2,0.8326663997864531,23.0,28.0,25.65001352405944,-85.04418727880633,110.69420080286578
6,6,1to2,35,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,9,1.7333333333333334,2.7333333333333334,-11.0,1.1547005383792515,23.0,28.0,25.65001352405944,-89.57417269383502,115.22418621789444
6,6,1to2,35,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,1.0,2.875,-15.25,1.5612494995995996,23.0,28.0,25.650013524059442,-90.06873339175218,115.71874691581162
6,6,1to2,35,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,3.2666666666666666,4.2,-14.6,0.9521904571390466,23.0,28.0,25.65001352405944,-88.4283002519784,114.07831377603785
6,6,1to2,35,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,4,4.4,4.066666666666666,-15.733333333333333,0.9285592184789413,23.0,28.0,25.65001352405944,-85.83928187863175,111.48929540269118
6,6,1to2,35,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,5.0,4.933333333333334,-15.6,0.8793937305515279,23.0,28.0,25.65001352405944,-86.05254427320614,111.7025577972656
6,6,1to2,35,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.5384615384615385,2.923076923076923,-15.923076923076923,1.5423028965971863,23.0,28.0,25.65001352405944,-89.1171602593999,114.76717378345931
6,6,1to2,36,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,7,16.666666666666668,14.133333333333333,-15.266666666666667,1.5260697523012796,22.0,28.0,25.67140697631136,-74.70319487626219,100.37460185257356
6,6,1to2,36,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,8,15.2,13.066666666666666,-15.133333333333333,0.33993463423951903,22.0,28.0,25.67140697631136,-75.6054439797762,101.27685095608757
6,6,1to2,36,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,5,17.4,14.533333333333333,-15.533333333333333,1.1469767022723503,22.0,28.0,25.67140697631136,-73.00185990177718,98.67326687808853
6,6,1to2,36,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,1,9,18.466666666666665,15.266666666666667,-17.533333333333335,1.586050300449376,22.0,28.0,25.67140697631136,-70.90462234941471,96.57602932572611
6,6,1to2,36,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,10,11.733333333333333,8.8,-17.866666666666667,3.0521395046025592,22.0,28.0,25.67140697631136,-78.41408545025446,104.08549242656582
6,6,1to2,36,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,8,8.0,6.533333333333333,-14.666666666666666,0.5962847939999439,22.0,28.0,25.67140697631136,-81.73458573459668,107.40599271090805
6,6,1to2,36,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,3.933333333333333,3.8666666666666667,-15.8,2.343786110832926,22.0,28.0,25.67140697631136,-86.25271382147795,111.92412079778931
6,6,1to2,37,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,2.0,3.0,-14.0,0.0,23.0,28.0,25.62403753444335,-89.4002556644702,115.02429319891354
6,6,1to2,37,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,2.7333333333333334,3.2,-15.466666666666667,1.2036980056845192,23.0,28.0,25.62403753444335,-87.77434847272913,113.39838600717245
6,6,1to2,37,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.0,2.727272727272727,-14.545454545454545,1.0756508696544758,23.0,28.0,25.62403753444335,-88.41109685776432,114.03513439220768
6,6,1to2,37,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,8,3.066666666666667,3.933333333333333,-9.066666666666666,1.6519348924485158,23.0,28.0,25.62403753444335,-87.07962856092065,112.703666095364
6,6,1to2,37,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,11,1.3333333333333333,3.6666666666666665,-4.833333333333333,1.2133516482134197,23.0,28.0,25.62403753444335,-87.91748349287009,113.54152102731344
6,6,1to2,37,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,3.909090909090909,3.5454545454545454,-11.181818181818182,2.551939790476036,23.0,28.0,25.62403753444335,-85.6418647740394,111.26590230848275
6,6,1to2,37,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,3.8461538461538463,4.615384615384615,-11.615384615384615,1.862110528755416,23.0,28.0,25.62403753444335,-87.82730058566736,113.4513381201107
6,6,1to2,37,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,6.933333333333334,5.133333333333334,-14.733333333333333,1.0624918300339485,23.0,28.0,25.62403753444335,-83.64164171208344,109.2656792465268
6,6,1to2,37,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,3.4,4.0,-16.133333333333333,1.359738536958076,23.0,28.0,25.62403753444335,-88.17254375404804,113.79658128849134
6,6,1to2,37,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,4.533333333333333,4.466666666666667,-13.866666666666667,1.359738536958076,23.0,28.0,25.62403753444335,-86.64911143958271,112.27314897402609
6,6,1to2,37,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,7.8,6.866666666666666,-13.2,1.3759844960366863,23.0,28.0,25.62403753444335,-82.74073951211217,108.36477704655549
6,6,1to2,37,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,4,1.5,3.0,-20.0,0.0,23.0,28.0,25.62403753444335,-88.90821492526527,114.53225245970862
6,6,1to2,37,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.9333333333333333,3.0,-15.666666666666666,1.6193277068654826,23.0,28.0,25.62403753444335,-88.9671620893096,114.5911996237529
6,6,1to2,37,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,1.6666666666666667,2.8,-14.8,1.5577761927397231,23.0,28.0,25.62403753444335,-89.71826347724554,115.34230101168886
6,6,1to2,38,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,8.733333333333333,8.133333333333333,-13.6,1.0198039027185568,23.0,29.0,25.60709708555446,-81.94902080525104,107.55611789080552
6,6,1to2,38,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,5,12.4,11.2,-12.6,0.8,23.0,29.0,25.60709708555446,-78.47420388786027,104.08130097341471
6,6,1to2,38,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,9,14.6,13.133333333333333,-13.933333333333334,0.4422166387140532,23.0,29.0,25.60709708555446,-75.52175279902814,101.12884988458259
6,6,1to2,38,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,4,17.333333333333332,15.333333333333334,-16.2,1.4236104336041748,23.0,29.0,25.60709708555446,-72.21343039190714,97.8205274774616
6,6,1to2,38,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,9,16.0,13.333333333333334,-11.533333333333333,0.9568466729604884,23.0,29.0,25.60709708555446,-74.31879784716966,99.92589493272412
6,6,1to2,38,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,11,12.333333333333334,10.933333333333334,-13.8,0.541602560309064,23.0,29.0,25.60709708555446,-77.79102710981248,103.39812419536696
6,6,1to2,38,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,8,15.466666666666667,13.866666666666667,-13.866666666666667,0.8055363982396381,23.0,29.0,25.60709708555446,-74.94593992246638,100.55303700802084
6,6,1to2,38,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,5.333333333333333,4.466666666666667,-17.733333333333334,2.8394052585395806,23.0,29.0,25.60709708555446,-84.52377685203152,110.13087393758596
6,6,1to2,38,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,7.6,7.266666666666667,-13.066666666666666,0.8537498983243799,23.0,29.0,25.60709708555446,-81.6210466253922,107.22814371094664
6,6,1to2,38,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,1.5,3.0,-17.5,1.9364916731037085,23.0,29.0,25.607097085554454,-88.92392378935249,114.53102087490694
6,6,1to2,38,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,4.733333333333333,5.0,-13.466666666666667,1.8571184369578824,23.0,29.0,25.60709708555446,-86.41272543379351,112.01982251934797
6,6,1to2,38,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,3.0,4.0,-13.333333333333334,1.0110500592068734,23.0,29.0,25.60709708555446,-89.05861905121341,114.66571613676784
6,6,1to2,38,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,8,1.2307692307692308,3.0,-13.538461538461538,1.2779421327566267,23.0,29.0,25.607097085554457,-89.89407561886051,115.50117270441501
6,6,1to2,38,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,4.333333333333333,4.466666666666667,-14.4,1.2,23.0,29.0,25.60709708555446,-87.02334657413763,112.63044365969209
6,6,1to2,38,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,4.333333333333333,4.933333333333334,-13.8,1.1075498483890767,23.0,29.0,25.60709708555446,-86.57801874509515,112.18511583064961
6,6,1to2,38,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.3846153846153846,2.923076923076923,-15.846153846153847,1.2307692307692308,23.0,29.0,25.607097085554457,-89.08662164691086,114.69371873246533
6,6,1to2,39,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,5.2,4.866666666666666,-18.2,0.9797958971132713,23.0,29.0,25.587495108829902,-86.33834926967238,111.92584437850228
6,6,1to2,39,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,11,11.6,10.0,-16.333333333333332,0.7888106377466155,23.0,29.0,25.587495108829902,-78.94751591434618,104.5350110231761
6,6,1to2,39,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,11,12.4,10.866666666666667,-14.2,0.39999999999999997,23.0,29.0,25.587495108829902,-78.0131741987956,103.6006693076255
6,6,1to2,39,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,6,18.0,15.4,-11.466666666666667,0.7180219742846006,23.0,29.0,25.587495108829902,-71.6700785156217,97.25757362445158
6,6,1to2,39,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,4,18.4,15.666666666666666,-13.866666666666667,0.9568466729604881,23.0,29.0,25.587495108829902,-70.88966131631112,96.47715642514099
6,6,1to2,39,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,8,8.4,5.733333333333333,-14.8,1.16619037896906,23.0,29.0,25.587495108829902,-81.81589451193662,107.40338962076653
6,6,1to2,39,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,4,11.933333333333334,10.066666666666666,-15.2,0.6531972647421809,23.0,29.0,25.587495108829902,-78.82020208759144,104.40769719642134
6,6,1to2,39,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,11,11.733333333333333,10.133333333333333,-15.066666666666666,0.679869268479038,23.0,29.0,25.587495108829902,-78.34701410810476,103.93450921693466
6,6,1to2,39,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,9,7.066666666666666,6.466666666666667,-14.2,0.653197264742181,23.0,29.0,25.587495108829902,-82.14061305301779,107.72810816184769
6,6,1to2,39,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,8,7.933333333333334,6.6,-15.266666666666667,0.6798692684790381,23.0,29.0,25.587495108829902,-81.93993284884245,107.52742795767236
6,6,1to2,39,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,6,1.8666666666666667,3.2,-15.266666666666667,0.9285592184789413,23.0,29.0,25.587495108829902,-88.89375006573297,114.48124517456287
6,6,1to2,40,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,11,1.0,3.0,-10.5,0.5,22.0,28.0,25.596581676854033,-91.43341760545533,117.02999928230936
6,6,1to2,40,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,7,9.0,7.933333333333334,-15.0,0.7302967433402214,22.0,28.0,25.596581676854036,-81.20003723611144,106.79661891296544
6,6,1to2,40,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,5.133333333333334,5.0,-16.266666666666666,1.1234866364235145,22.0,28.0,25.596581676854036,-84.76724023301021,110.36382190986427
6,6,1to2,40,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,9,15.0,12.933333333333334,-12.333333333333334,1.1352924243950933,22.0,28.0,25.596581676854036,-74.74155163065706,100.33813330751107
6,6,1to2,40,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,7,15.0,12.4,-15.8,0.8326663997864531,22.0,28.0,25.596581676854036,-74.93443081301709,100.5310124898711
6,6,1to2,40,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,4.0,4.375,-9.875,3.1399641717701177,22.0,28.0,25.596581676854033,-86.3011431662921,111.89772484314614
6,6,1to2,40,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,4,13.8,11.4,-11.4,0.9521904571390466,22.0,28.0,25.596581676854036,-76.98318684638929,102.57976852324335
6,6,1to2,40,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,10,6.8,5.933333333333334,-12.8,1.3266499161421599,22.0,28.0,25.596581676854036,-82.5305654982814,108.12714717513542
6,6,1to2,40,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,7,8.0,6.6,-15.933333333333334,1.236482466066094,22.0,28.0,25.596581676854036,-81.51609602836446,107.11267770521847
6,6,1to2,40,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,2.4,3.0,-15.133333333333333,1.3097921802925665,22.0,28.0,25.596581676854036,-87.44098072522326,113.03756240207731
6,6,1to2,41,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,10,2.375,3.0,-9.625,1.653594569415369,23.0,27.0,25.538315633814104,-89.7196285305295,115.25794416434361
6,6,1to2,41,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,6.2,4.533333333333333,-13.666666666666666,1.247219128924647,23.0,27.0,25.538315633814097,-84.61442629169514,110.15274192550925
6,6,1to2,41,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,6,14.533333333333333,11.866666666666667,-5.533333333333333,3.461534662865912,23.0,27.0,25.538315633814097,-75.57318703404385,101.11150266785795
6,6,1to2,41,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,2,8,14.533333333333333,11.733333333333333,-15.866666666666667,1.2578641509408803,23.0,27.0,25.538315633814097,-75.91451916941888,101.45283480323299
6,6,1to2,41,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,11,4.733333333333333,4.466666666666667,-14.6,1.7048949136725895,23.0,27.0,25.538315633814097,-85.33612580443058,110.87444143824467
6,6,1to2,41,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,4,12.0,9.866666666666667,-13.933333333333334,0.7717224601860151,23.0,27.0,25.538315633814097,-78.21446672355817,103.7527823573723
6,6,1to2,41,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,3,8,7.2,6.066666666666666,-16.333333333333332,1.4907119849998598,23.0,27.0,25.538315633814097,-82.40602273139066,107.94433836520474
6,6,1to2,41,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,2.2,3.0,-15.533333333333333,1.0241527663824812,23.0,27.0,25.538315633814097,-87.72700004615453,113.26531567996865
6,6,1to2,41,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,7,1.9333333333333333,3.0,-12.8,1.2220201853215573,23.0,27.0,25.538315633814097,-88.58429076428757,114.1226063981017
6,6,1to2,41,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,10,4,5,2.7333333333333334,3.3333333333333335,-16.2,1.6812693617224654,23.0,27.0,25.538315633814097,-88.15589496453309,113.69421059834721
6,12,1to2,0,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,9,5.866666666666666,5.266666666666667,-17.733333333333334,1.4817407180595246,24.0,28.0,20.291786886551726,-84.39822554689763,104.69001243344935
6,12,1to2,0,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,4,14.666666666666666,11.733333333333333,-10.8,1.6812693617224654,24.0,28.0,20.291786886551726,-76.71298784901582,97.00477473556755
6,12,1to2,0,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,1,10,19.8,16.066666666666666,-13.533333333333333,0.618241233033047,24.0,28.0,20.291786886551726,-69.80508999536129,90.09687688191302
6,12,1to2,0,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,1,10,20.8,17.2,-10.266666666666667,1.2364824660660938,24.0,28.0,20.291786886551726,-67.95725527847267,88.24904216502439
6,12,1to2,0,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,2,7,17.333333333333332,15.0,-12.866666666666667,1.14697670227235,24.0,28.0,20.291786886551726,-73.50597388067953,93.79776076723127
6,12,1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,2,9,14.666666666666666,12.466666666666667,-15.666666666666666,1.0749676997731399,24.0,28.0,20.291786886551726,-76.349747537055,96.6415344236067
6,12,1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,2,9,14.066666666666666,11.666666666666666,-16.733333333333334,0.9285592184789412,24.0,28.0,20.291786886551726,-76.86815281572132,97.15993970227305
6,12,1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,10,1.625,3.5,-9.875,0.7806247497997998,24.0,28.0,20.291786886551723,-89.80030117095961,110.09208805751133
6,12,1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,10,7.0,6.0,-13.733333333333333,0.8537498983243799,24.0,28.0,20.291786886551726,-82.86888843660239,103.16067532315414
6,12,1to2,1,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,4,4.2,3.933333333333333,-16.333333333333332,1.4452988925785866,24.0,29.0,20.290494688072254,-86.37241042681102,106.66290511488326
6,12,1to2,1,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,6,1.1818181818181819,2.5454545454545454,-17.09090909090909,1.443137078762504,24.0,29.0,20.290494688072247,-89.912647974981,110.20314266305326
6,12,1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,5,3.0,3.6,-13.933333333333334,0.9285592184789413,24.0,29.0,20.290494688072254,-86.7657614401982,107.05625612827046
6,12,1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,11,1.0,2.0,-8.0,0.0,24.0,29.0,20.29049468807225,-89.9918215129343,110.28231620100655
6,12,1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,9,8.933333333333334,7.4,-12.333333333333334,0.9428090415820634,24.0,29.0,20.290494688072254,-81.37416342353956,101.66465811161179
6,12,1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,6,10.666666666666666,9.133333333333333,-14.466666666666667,0.618241233033047,24.0,29.0,20.290494688072254,-80.22352586891839,100.51402055699064
6,12,1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,5,11.933333333333334,9.8,-14.6,1.019803902718557,24.0,29.0,20.290494688072254,-79.23483697218983,99.52533166026205
6,12,1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,2,6,17.533333333333335,14.666666666666666,-14.266666666666667,0.5734883511361751,24.0,29.0,20.290494688072254,-73.19633941160016,93.48683409967241
6,12,1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,2,7,15.533333333333333,13.0,-14.933333333333334,0.573488351136175,24.0,29.0,20.290494688072254,-74.55953804361303,94.85003273168532
6,12,1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,4,5,6.8,5.866666666666666,-11.133333333333333,2.217105219775452,24.0,29.0,20.290494688072254,-84.6840822865986,104.97457697467081
6,12,1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,5,3,10,8.466666666666667,7.133333333333334,-12.333333333333334,0.7888106377466154,24.0,29.0,20.290494688072254,-82.30153530750194,102.59202999557421
